Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
73,3.0,0.0,0.0,660.0,13.0,160.0,3365.0,0.1,80.52099999999999,0.0,0.0,756.4055798053741,,,,,,,,,,,,,,,,,,,,,38.42597623679093,20.766410696290627,74.52181290611279,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,3.0,0.0,0.0,817.0,14.0,157.0,3522.0,0.1,72.53100000000008,0.0,0.0,771.8324568271637,,,,,,,,,,,,,,,,,,,,,33.07533461412423,22.08674230279007,67.47305109472087,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,3.0,0.0,0.0,872.0,15.0,55.0,3577.0,0.1,16.52400000000003,0.0,0.0,777.3413083553314,,,,,,,,,,,,,,,,,,,,,4.833620640234394,5.513561499524712,16.290716006083272,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,3.0,0.0,0.0,902.0,16.0,30.0,3607.0,0.1,16.50700000000001,0.0,0.0,780.4089021682739,,,,,,,,,,,,,,,,,,,,,6.509460993885165,5.580391661660936,16.344388603000844,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,3.0,0.0,0.0,957.0,17.0,55.0,3662.0,0.1,28.50700000000001,0.0,0.0,785.7713439464569,,,,,,,,,,,,,,,,,,,,,12.417919602853795,9.282466572728769,27.879746034165343,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3.0,0.0,0.0,1006.0,18.0,49.0,3711.0,0.1,22.511000000000013,0.0,0.0,790.9110314846039,,,,,,,,,,,,,,,,,,,,,8.941981807792981,7.595853966258304,22.11705488413152,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3.0,0.0,0.0,1092.0,19.0,86.0,3797.0,0.1,45.50799999999998,0.0,0.0,799.4423098564148,,,,,,,,,,,,,,,,,,,,,21.167744406670476,14.13453875189469,43.77508036667935,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3.0,0.0,0.0,1127.0,20.0,35.0,3832.0,0.1,17.50800000000001,0.0,0.0,802.9764626026154,,,,,,,,,,,,,,,,,,,,,7.299626520015848,5.944751835885015,17.287069924578677,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,4.0,0.0,0.0,103.0,1.0,103.0,3935.0,0.1,46.52199999999995,0.0,0.0,993.8455338478088,,,,,,,,,,,,,,,,,,,,,20.048274043475242,13.507759291163882,44.546075378203064,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,4.0,0.0,0.0,203.0,2.0,100.0,4035.0,0.1,55.506999999999984,0.0,0.0,1003.7836639881134,,,,,,,,,,,,,,,,,,,,,26.22409414059658,16.47825544587942,52.99051863268711,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4.0,0.0,0.0,285.0,3.0,82.0,4117.0,0.1,38.517,0.0,0.0,1012.0104961395264,,,,,,,,,,,,,,,,,,,,,16.056315263774152,11.387154124184296,37.27489466280146,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4.0,0.0,0.0,347.0,4.0,62.0,4179.0,0.1,32.505999999999986,0.0,0.0,1018.0964272022247,,,,,,,,,,,,,,,,,,,,,14.800550396612062,10.17631526344194,31.65163749877009,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4.0,0.0,0.0,407.0,5.0,60.0,4239.0,0.1,32.00499999999999,0.0,0.0,1024.038946390152,,,,,,,,,,,,,,,,,,,,,15.898863562554885,9.921288321578318,31.113263600183476,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4.0,0.0,0.0,480.0,6.0,73.0,4312.0,0.1,34.514999999999965,0.0,0.0,1031.1338758468628,,,,,,,,,,,,,,,,,,,,,13.89413219137765,11.011783787604937,33.56783044308516,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4.0,0.0,0.0,722.0,7.0,242.0,4554.0,0.1,132.02300000000008,0.0,0.0,1054.0572764873505,,,,,,,,,,,,,,,,,,,,,61.703602820073684,35.851446251478784,117.32526131491078,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.0,0.0,0.0,908.0,8.0,186.0,4740.0,0.1,97.5200000000001,0.0,0.0,1071.8742957115173,,,,,,,,,,,,,,,,,,,,,41.547890366090684,28.34941326320213,89.97194631258608,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,0.0,987.0,9.0,79.0,4819.0,0.1,39.50999999999998,0.0,0.0,1079.5469133853912,,,,,,,,,,,,,,,,,,,,,16.875223843609298,12.18825143515111,38.25332571445807,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,0.0,1053.0,10.0,66.0,4885.0,0.1,33.005999999999986,0.0,0.0,1086.0121431350708,,,,,,,,,,,,,,,,,,,,,15.442600170598508,10.316922295035283,32.05085805399043,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.0,0.0,0.0,1167.0,11.0,114.0,4999.0,0.1,61.00999999999998,0.0,0.0,1097.076990365982,,,,,,,,,,,,,,,,,,,,,27.698465348910258,17.501722747531723,57.96825348894865,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4.0,0.0,0.0,1402.0,12.0,235.0,5234.0,0.1,121.03500000000003,0.0,0.0,1119.1932997703552,,,,,,,,,,,,,,,,,,,,,54.71586005124352,31.4886830794433,108.39345139730113,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4.0,0.0,0.0,1625.0,13.0,223.0,5457.0,0.1,125.00600000000003,0.0,0.0,1140.8724875450134,,,,,,,,,,,,,,,,,,,,,57.57154304645833,33.26030789328083,112.39221794431056,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,0.0,1690.0,14.0,65.0,5522.0,0.1,32.510999999999974,0.0,0.0,1147.1475036144257,,,,,,,,,,,,,,,,,,,,,13.850561297527141,10.244478165287532,31.6740299014337,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4.0,0.0,0.0,1814.0,15.0,124.0,5646.0,0.1,64.51400000000002,0.0,0.0,1159.4166860580444,,,,,,,,,,,,,,,,,,,,,29.507915968186232,18.416567399466025,60.9769112655648,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,0.0,0.0,1848.0,16.0,34.0,5680.0,0.1,10.514999999999992,0.0,0.0,1162.9701018333435,,,,,,,,,,,,,,,,,,,,,3.038502630803091,3.62389473600219,10.432545569145418,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4.0,0.0,0.0,1958.0,17.0,110.0,5790.0,0.1,56.01199999999997,0.0,0.0,1173.7822930812836,,,,,,,,,,,,,,,,,,,,,25.238554931824105,16.853538062131545,53.342390395900765,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4.0,0.0,0.0,1999.0,18.0,41.0,5831.0,0.1,15.011999999999993,0.0,0.0,1177.9058599472046,,,,,,,,,,,,,,,,,,,,,5.375373496264592,5.023219614925805,14.82123734009601,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4.0,0.0,0.0,2138.0,19.0,139.0,5970.0,0.1,69.02399999999999,0.0,0.0,1191.173020362854,,,,,,,,,,,,,,,,,,,,,29.157375118458905,20.398188749273242,65.10126228183563,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4.0,0.0,0.0,2280.0,20.0,142.0,6112.0,0.1,75.50900000000004,0.0,0.0,1204.7127890586853,,,,,,,,,,,,,,,,,,,,,34.42601496055312,22.16269827837746,70.76195903170587,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5.0,0.0,0.0,142.0,1.0,142.0,6254.0,0.1,63.034,0.0,0.0,1576.1066043376923,,,,,,,,,,,,,,,,,,,,,29.62651360765149,16.44320647811508,58.94486585455677,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,5.0,0.0,0.0,222.0,2.0,80.0,6334.0,0.1,36.51399999999997,0.0,0.0,1583.9818089008331,,,,,,,,,,,,,,,,,,,,,15.049926467778112,11.729188422913072,35.380731965777336,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5.0,0.0,0.0,296.0,3.0,74.0,6408.0,0.1,41.005999999999986,0.0,0.0,1591.0080814361572,,,,,,,,,,,,,,,,,,,,,18.261637165448178,12.199959056899521,39.734067250189966,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5.0,0.0,0.0,366.0,4.0,70.0,6478.0,0.1,39.506999999999984,0.0,0.0,1597.8443250656128,,,,,,,,,,,,,,,,,,,,,16.628126568238198,11.833927117522245,38.419832385161264,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5.0,0.0,0.0,457.0,5.0,91.0,6569.0,0.1,49.00799999999998,0.0,0.0,1606.6847941875458,,,,,,,,,,,,,,,,,,,,,23.71731836470702,14.75823581829798,46.94356421367478,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5.0,0.0,0.0,493.0,6.0,36.0,6605.0,0.1,11.512999999999993,0.0,0.0,1610.6271622180939,,,,,,,,,,,,,,,,,,,,,3.926656743888211,4.036987092388976,11.394417798399028,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,5.0,0.0,0.0,523.0,7.0,30.0,6635.0,0.1,11.507999999999996,0.0,0.0,1613.8158690929413,,,,,,,,,,,,,,,,,,,,,4.772271901878382,4.031770964128763,11.387595646641286,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5.0,0.0,0.0,653.0,8.0,130.0,6765.0,0.1,69.01200000000003,0.0,0.0,1626.339198589325,,,,,,,,,,,,,,,,,,,,,32.48034849891594,19.358748717425456,64.91932843267787,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5.0,0.0,0.0,688.0,9.0,35.0,6800.0,0.1,13.010999999999994,0.0,0.0,1629.8994784355164,,,,,,,,,,,,,,,,,,,,,4.631608319152457,4.477999118268148,12.87463009438835,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5.0,0.0,0.0,855.0,10.0,167.0,6967.0,0.1,89.52200000000002,0.0,0.0,1645.6489911079407,,,,,,,,,,,,,,,,,,,,,39.52975092123603,25.291682527293297,83.086621753038,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,0.0,0.0,1177.0,11.0,322.0,7289.0,0.1,186.001,0.0,0.0,1676.5455508232117,,,,,,,,,,,,,,,,,,,,,84.1333694135429,46.498014208138315,159.22835252553787,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,5.0,0.0,0.0,1245.0,12.0,68.0,7357.0,0.1,35.50799999999998,0.0,0.0,1683.0929596424103,,,,,,,,,,,,,,,,,,,,,16.350884941300425,11.331586426907062,34.46503542981578,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,5.0,0.0,0.0,1433.0,13.0,188.0,7545.0,0.1,93.52300000000004,0.0,0.0,1701.230450630188,,,,,,,,,,,,,,,,,,,,,43.7242701410132,25.939026854815506,85.47369913806659,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5.0,0.0,0.0,1464.0,14.0,31.0,7576.0,0.1,13.009999999999994,0.0,0.0,1704.3134665489197,,,,,,,,,,,,,,,,,,,,,4.81421245514387,4.4991473889972635,12.886519566503983,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5.0,0.0,0.0,1667.0,15.0,203.0,7779.0,0.1,88.54900000000015,0.0,0.0,1723.9542841911316,,,,,,,,,,,,,,,,,,,,,39.86561983915592,24.57301382101943,80.61743342206215,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,5.0,0.0,0.0,1770.0,16.0,103.0,7882.0,0.1,46.52699999999994,0.0,0.0,1733.9286196231842,,,,,,,,,,,,,,,,,,,,,19.6697248656614,13.050271244770606,44.590154056796415,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5.0,0.0,0.0,1865.0,17.0,95.0,7977.0,0.1,49.01199999999997,0.0,0.0,1743.3601877689362,,,,,,,,,,,,,,,,,,,,,21.14244119731305,15.14972364563412,47.09761622108122,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5.0,0.0,0.0,2125.0,18.0,260.0,8237.0,0.1,130.53700000000018,0.0,0.0,1768.0812802314758,,,,,,,,,,,,,,,,,,,,,52.23116930324352,37.58253767780464,117.1911611122201,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5.0,0.0,0.0,2149.0,19.0,24.0,8261.0,0.1,8.008999999999995,0.0,0.0,1770.5427186489105,,,,,,,,,,,,,,,,,,,,,2.806617572689482,2.8486139412010214,7.9575483173418196,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5.0,0.0,0.0,2420.0,20.0,271.0,8532.0,0.1,128.0500000000001,0.0,0.0,1796.3117735385895,,,,,,,,,,,,,,,,,,,,,54.56413545232688,33.812067201472956,113.48998577398172,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6.0,0.0,0.0,153.0,1.0,153.0,8685.0,0.1,83.50800000000004,0.0,0.0,2194.053979873657,,,,,,,,,,,,,,,,,,,,,38.052344719447916,23.73249191997963,77.84159660954701,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6.0,0.0,0.0,318.0,2.0,165.0,8850.0,0.1,83.51800000000007,0.0,0.0,2209.7032692432404,,,,,,,,,,,,,,,,,,,,,36.43716839460627,24.003079772535685,77.66111177733292,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6.0,0.0,0.0,357.0,3.0,39.0,8889.0,0.1,21.00800000000001,0.0,0.0,2213.848704099655,,,,,,,,,,,,,,,,,,,,,8.52464765104245,6.8892716331137756,20.71695192851445,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6.0,0.0,0.0,468.0,4.0,111.0,9000.0,0.1,59.51399999999997,0.0,0.0,2224.630539894104,,,,,,,,,,,,,,,,,,,,,26.699628054469326,18.241123252993912,56.66361184603414,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6.0,0.0,0.0,663.0,5.0,195.0,9195.0,0.1,105.02700000000013,0.0,0.0,2243.5549054145813,,,,,,,,,,,,,,,,,,,,,44.79815405196835,30.203932030581008,96.48423193951338,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6.0,0.0,0.0,782.0,6.0,119.0,9314.0,0.1,64.00800000000004,0.0,0.0,2254.950518131256,,,,,,,,,,,,,,,,,,,,,29.434183284968466,18.840876377537633,60.62652461178777,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.0,0.0,0.0,995.0,7.0,213.0,9527.0,0.1,115.01700000000008,0.0,0.0,2275.4766747951508,,,,,,,,,,,,,,,,,,,,,49.955095952071574,32.41949005551837,104.58563123905577,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6.0,0.0,0.0,1055.0,8.0,60.0,9587.0,0.1,26.513000000000016,0.0,0.0,2281.3865065574646,,,,,,,,,,,,,,,,,,,,,11.27552376102264,7.657879737936851,25.888219124368256,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,0.0,0.0,1095.0,9.0,40.0,9627.0,0.1,16.010000000000012,0.0,0.0,2285.4095923900604,,,,,,,,,,,,,,,,,,,,,6.383824836777537,5.4452113928024755,15.78620362758044,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,0.0,0.0,1225.0,10.0,130.0,9757.0,0.1,49.535999999999916,0.0,0.0,2297.9406909942627,,,,,,,,,,,,,,,,,,,,,19.909779270771182,14.287389568648798,47.04176518340139,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,0.0,0.0,1333.0,11.0,108.0,9865.0,0.1,38.53799999999996,0.0,0.0,2308.4951679706573,,,,,,,,,,,,,,,,,,,,,13.179759934722036,11.893924101803893,37.18892659130604,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6.0,0.0,0.0,1598.0,12.0,265.0,10130.0,0.1,138.5220000000001,0.0,0.0,2333.8974602222443,,,,,,,,,,,,,,,,,,,,,59.830122717549386,37.37296682317593,122.91272000714379,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6.0,0.0,0.0,1640.0,13.0,42.0,10172.0,0.1,19.50900000000001,0.0,0.0,2338.1667194366455,,,,,,,,,,,,,,,,,,,,,8.251404442334396,6.58554646361535,19.20082345951753,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6.0,0.0,0.0,1761.0,14.0,121.0,10293.0,0.1,67.01000000000005,0.0,0.0,2349.793895959854,,,,,,,,,,,,,,,,,,,,,29.493720016792988,20.189016751834885,63.56833297558628,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6.0,0.0,0.0,2044.0,15.0,283.0,10576.0,0.1,158.01400000000007,0.0,0.0,2376.5653970241547,,,,,,,,,,,,,,,,,,,,,69.39953184511685,42.45635733580811,138.65109602879363,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,6.0,0.0,0.0,2193.0,16.0,149.0,10725.0,0.1,60.54699999999991,0.0,0.0,2390.6691567897797,,,,,,,,,,,,,,,,,,,,,22.080442347909162,19.47593396821694,57.37170011869887,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6.0,0.0,0.0,2370.0,17.0,177.0,10902.0,0.1,94.51800000000009,0.0,0.0,2407.642050266266,,,,,,,,,,,,,,,,,,,,,42.183440649870775,27.43387057915758,87.22589557021782,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6.0,0.0,0.0,2560.0,18.0,190.0,11092.0,0.1,98.52000000000008,0.0,0.0,2425.7718002796173,,,,,,,,,,,,,,,,,,,,,41.727103015911716,27.867339475869418,90.77330626620304,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6.0,0.0,0.0,2590.0,19.0,30.0,11122.0,0.1,13.005999999999997,0.0,0.0,2428.9716796875,,,,,,,,,,,,,,,,,,,,,5.990056580739777,4.425180452478906,12.851989429447276,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6.0,0.0,0.0,2749.0,20.0,159.0,11281.0,0.1,90.00800000000004,0.0,0.0,2444.6749720573425,,,,,,,,,,,,,,,,,,,,,40.662787837934886,25.548932372071054,83.70995292967481,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,7.0,0.0,0.0,311.0,1.0,311.0,11592.0,0.1,183.5,0.0,0.0,2905.274260997772,,,,,,,,,,,,,,,,,,,,,83.23008354968441,45.41889985252035,157.93114838166318,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,7.0,0.0,0.0,624.0,2.0,313.0,11905.0,0.1,180.00400000000002,0.0,0.0,2935.562279701233,,,,,,,,,,,,,,,,,,,,,83.4368179598278,44.51345218187741,154.19651481168256,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,7.0,0.0,0.0,729.0,3.0,105.0,12010.0,0.1,56.01199999999997,0.0,0.0,2945.6996059417725,,,,,,,,,,,,,,,,,,,,,24.221824214942366,17.12670733880169,53.57580649461382,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,7.0,0.0,0.0,937.0,4.0,208.0,12218.0,0.1,120.00800000000004,0.0,0.0,2965.809953212738,,,,,,,,,,,,,,,,,,,,,55.29937972036679,32.576390147023076,108.72306642795331,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,7.0,0.0,0.0,1031.0,5.0,94.0,12312.0,0.1,50.50899999999998,0.0,0.0,2974.8409745693207,,,,,,,,,,,,,,,,,,,,,23.323912723821838,15.341044215015312,48.41333045153337,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7.0,0.0,0.0,1144.0,6.0,113.0,12425.0,0.1,56.51499999999998,0.0,0.0,2985.819149017334,,,,,,,,,,,,,,,,,,,,,26.369457674797864,16.858916578259088,53.64248260547621,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,7.0,0.0,0.0,1457.0,7.0,313.0,12738.0,0.1,172.52600000000012,0.0,0.0,3015.8003001213074,,,,,,,,,,,,,,,,,,,,,76.75403665200272,41.284312494355355,148.79943660169002,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,7.0,0.0,0.0,1737.0,8.0,280.0,13018.0,0.1,162.01000000000005,0.0,0.0,3042.663067340851,,,,,,,,,,,,,,,,,,,,,71.81090019794779,42.80821060676293,142.18718011762985,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,7.0,0.0,0.0,1778.0,9.0,41.0,13059.0,0.1,19.50800000000001,0.0,0.0,3046.8075590133667,,,,,,,,,,,,,,,,,,,,,8.067508254013498,6.410050903328109,19.215644234410036,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,7.0,0.0,0.0,2075.0,10.0,297.0,13356.0,0.1,171.01000000000005,0.0,0.0,3075.0578348636627,,,,,,,,,,,,,,,,,,,,,76.11505762484244,44.635796174820754,148.7010813470346,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,7.0,0.0,0.0,2379.0,11.0,304.0,13660.0,0.1,174.50600000000003,0.0,0.0,3104.1346757411957,,,,,,,,,,,,,,,,,,,,,79.6085357983347,42.604444707706584,150.60606664452874,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,7.0,0.0,0.0,2465.0,12.0,86.0,13746.0,0.1,47.50999999999998,0.0,0.0,3112.3996737003326,,,,,,,,,,,,,,,,,,,,,20.98687344848561,14.920912305190248,45.79667643963307,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,7.0,0.0,0.0,2505.0,13.0,40.0,13786.0,0.1,15.512999999999993,0.0,0.0,3116.4235546588898,,,,,,,,,,,,,,,,,,,,,5.562284011970007,5.335941305784663,15.321135589564747,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,7.0,0.0,0.0,2623.0,14.0,118.0,13904.0,0.1,65.50700000000003,0.0,0.0,3127.7402634620667,,,,,,,,,,,,,,,,,,,,,30.757979741078053,19.162477982547877,62.00149938782908,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,7.0,0.0,0.0,2927.0,15.0,304.0,14208.0,0.1,166.02600000000012,0.0,0.0,3156.5204327106476,,,,,,,,,,,,,,,,,,,,,75.17126267166697,39.571448317732774,143.46071411532992,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,7.0,0.0,0.0,3151.0,16.0,224.0,14432.0,0.1,111.03599999999999,0.0,0.0,3177.9064633846283,,,,,,,,,,,,,,,,,,,,,52.36928224027822,28.58750037297927,99.50418965329473,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7.0,0.0,0.0,3472.0,17.0,321.0,14753.0,0.1,170.0210000000001,0.0,0.0,3207.9876811504364,,,,,,,,,,,,,,,,,,,,,73.75212779420336,43.02509807002264,146.63969973783674,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,7.0,0.0,0.0,3776.0,18.0,304.0,15057.0,0.1,167.02700000000013,0.0,0.0,3237.3533153533936,,,,,,,,,,,,,,,,,,,,,74.75176684586195,39.663662147548976,144.59150128993653,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7.0,0.0,0.0,3914.0,19.0,138.0,15195.0,0.1,77.01100000000005,0.0,0.0,3250.4568808078766,,,,,,,,,,,,,,,,,,,,,34.28193346243369,22.759685329805983,72.42487049831031,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7.0,0.0,0.0,3998.0,20.0,84.0,15279.0,0.1,36.52199999999995,0.0,0.0,3258.4267795085907,,,,,,,,,,,,,,,,,,,,,14.087033918148691,12.410132386435224,35.409472686776375,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8.0,0.0,0.0,141.0,1.0,141.0,15420.0,0.1,72.019,0.0,0.0,3901.7537071704865,,,,,,,,,,,,,,,,,,,,,32.38577659740835,19.500450554629904,67.58771333872956,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,8.0,0.0,0.0,284.0,2.0,143.0,15563.0,0.1,77.01500000000007,0.0,0.0,3915.505777359009,,,,,,,,,,,,,,,,,,,,,33.19482535883997,23.056109185880857,72.41289334748755,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,8.0,0.0,0.0,368.0,3.0,84.0,15647.0,0.1,43.00999999999998,0.0,0.0,3923.643777370453,,,,,,,,,,,,,,,,,,,,,19.585959323907343,13.643239097728213,41.447633235629816,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,8.0,0.0,0.0,445.0,4.0,77.0,15724.0,0.1,32.52499999999997,0.0,0.0,3931.7765526771545,,,,,,,,,,,,,,,,,,,,,12.239494187597227,9.963836048471542,31.645818939615303,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
